GeneSymbol	example_TCGA-LL-A5YM-01A-11R-A28M-07
CLCA4	0.0000
FLJ32063	0.5095
GCNT2	969.5580
KIF21A	271.5578
CYB561	4761.1769
USP28	83.0467
ABCB9	678.8791
ZNF527	104.9548
FAM159A	12.7372
KRTAP4-1	0.0000
NKG7	162.5271
LMBRD2	68.2716
MEFV	4.0759
SLC25A14	74.3854
NPR3	14.2657
CYP11A1	52.4774
POLR2K	877.3405
ZNF703	78.4613
CDRT4	58.0818
SNORD94	0.0000
PRAMEF13	0.0000
GAGE2D	0.0000
C5orf62	312.3169
PGR	939.4421
ITPKC	898.7390
HDHD2	557.3812
PRELP	638.3900
FMNL3	456.8896
LRRFIP2	2485.7980
C17orf79	3246.4654
OSTF1	738.2499
PHTF2	560.9476
ST3GAL1	1067.3800
TGDS	57.0628
ATP4B	0.0000
BDNFOS	18.3416
MUC12	5.6044
ANXA8L1	0.5502
C9orf139	2.5474
FAM91A1	524.2644
SLC25A20	643.9944
LOC81691	166.6030
HPCA	7.1328
TAS2R1	0.0000
MRPL46	881.9259
MLNR	0.0000
C12orf41	413.7053
RHBDL3	2.5474
SF3B4	3846.1343
BBS2	653.1652
INPP5F	156.9227
FAM19A1	0.5095
NCOA7	114.6351
KLC4	1074.0033
POU3F4	0.0000
MSRB2	2582.6009
ZNF141	31.0788
HIP1R	1407.2093
SCAND3	62.6672
C11orf68	1341.4852
UGT2B28	1.5285
INSIG2	230.2891
SFRS1	2474.5892
KRTAP19-5	0.0000
MYCNOS	1.0190
SMAD7	293.9753
STXBP4	74.8949
ANKRD19	111.0687
FLJ35390	213.3180
RGS9	170.6789
TMEM86B	72.8570
ZNF711	0.0000
ALG8	774.9331
SLC46A1	1397.5901
SVOP	0.0000
RPL23	26560.6929
MSL3L2	165.0745
GRIK3	25.4745
C9orf7	1355.2414
LIN7C	294.9943
SPARC	31080.8814
PTPLAD1	3941.4087
GPR114	2.5474
MTHFSD	507.9608
C1orf35	1326.7100
SPATA9	14.2657
LLGL1	337.2819
SH3BP5	446.7405
HBEGF	190.0395
KIAA0391	879.5618
PKN1	10920.9018
PAX9	5.6044
CCNG1	2178.0665
PSG2	0.0000
RWDD4A	281.7475
HSD17B6	64.1956
PRPH2	10.1898
LOC100132287	156.4132
SPHKAP	0.0000
CHMP6	1257.9289
DMGDH	5.6044
RGS18	5.0949
GOLGA5	1233.9829
SNAR-A2	0.0000
SNORA44	0.0000
DKFZp434L192	0.0000
C20orf85	0.0000
MTHFD2	805.5025
UPF2	558.9097
KCTD7	127.8818
NOVA2	89.6701
STAC2	1.0190
ATP6V0A2	342.3768
TRDN	6.6234
ATP11C	168.6409
TOP1	745.8922
C20orf141	0.0000
ANGEL1	902.3054
CLCA3P	1.0190
RALBP1	764.7433
ST5	383.6454
SNORD49B	0.0000
SLAIN2	626.1623
DIP2C	340.8483
RNF24	64.1956
PPT2	652.5793
OR51I1	0.0000
DDAH1	411.1578
TSPYL3	0.5095
DCAF12L2	0.0000
HBB	317.4118
SNCAIP	13.7562
ATPAF2	611.3871
EDDM3B	0.0000
TBC1D2	361.7374
ACSS3	388.7403
PPAN	1255.3815
FAH	1870.3350
ARL6IP1	3709.5911
TMSB4Y	0.5095
KIF18A	65.7241
RAP2A	154.3752
GRTP1	318.4308
ZNF354A	247.1023
OTUB1	2605.0185
CCR10	69.8000
C11orf52	799.8981
IFT140	442.2367
CFDP1	2209.6548
ATOX1	4399.4396
ZNF676	0.0000
MAGED4B	439.7962
C8orf80	5.0949
NPBWR2	0.0000
CDK8	30.0599
CXXC5	623.1053
LAMC3	5.6044
?	65.7241
PCDHB1	9.1708
FNDC3A	367.3417
SNHG11	781.2916
SEC24D	396.8921
ACAA1	2863.3295
FOXO3	409.1199
EID1	3791.6189
HBG1	2.0380
C8orf45	28.5314
DSEL	89.1606
GAS6	1983.9511
ZYG11B	261.3680
TWISTNB	502.3564
VAX2	29.5504
C6orf208	2.1195
BCLAF1	1178.4486
SPI1	436.6323
OR2D3	0.0000
ELFN2	0.5095
CSE1L	2326.3279
USP35	118.7110
MAFF	616.9915
SCGB1C1	0.0000
DIRAS3	7.6423
ISL1	0.0000
RPL7L1	537.2156
OR7D4	0.0000
ATF3	100.3694
?	0.0000
MLLT6	2155.6490
PIP4K2B	1748.5671
PNN	848.2996
ROBO1	96.2935
EPHA10	142.6570
ZNF341	180.3592
OR6C68	0.0000
FAM131A	334.2249
GGNBP1	0.0000
PCDHA12	17.9340
CNST	561.9666
LHFPL3	0.0000
ASCL3	0.0000
PCDHGC4	1.5285
POLR3D	398.9301
BGLAP	108.2614
CTSE	0.5095
SRCRB4D	664.1804
CCL16	2.0380
TULP4	398.9301
SNORD115-26	0.0000
LOC100287718	0.0000
MBLAC2	55.5343
NKX2-5	0.5095
WDR41	547.7009
KSR1	102.9168
MARCH10	6.1139
ZSCAN12P1	5.1153
MMP11	2731.3718
GRAMD4	3066.6157
NUDT1	1313.9727
ANGEL2	547.1914
MTPAP	442.2367
HSD17B7P2	43.8161
PQLC2	656.2221
NHP2	8280.7286
SS18L1	152.8468
SPIN3	63.1767
MRPL44	616.4820
ST6GAL1	220.0994
BBS1	238.9505
PPP1R2	623.6148
TYW1	546.6820
RET	461.5972
BIVM	174.2453
KDM5B	1823.4620
POLR1A	273.5957
ATP9A	1056.1712
CENPQ	78.4613
UBR2	455.4834
COMMD3	4103.8339
TMEM65	60.1197
ARSG	965.9916
PAQR3	46.8730
DUSP15	19.3606
C1QTNF3	147.7519
GRM6	1.0190
C3orf47	57.5723
OTUD5	1063.8135
TRAPPC2L	2732.3908
C6orf141	6.1139
DNAJB5	181.8877
TDGF1	0.0000
AP1B1	4384.1549
WBSCR28	6.1139
PKDCC	306.2030
NGF	20.8891
ANO9	216.5329
ILK	2259.5848
ADAMTS14	108.5212
EDF1	8957.8398
CKMT1B	3504.2670
ZNF177	8.6613
ST7OT1	73.1321
ZCCHC17	1085.7216
NOS2	14.7752
EIF4G1	7277.5443
CTNND1	1676.2196
THOC5	1004.2033
CADPS2	84.0657
TMEM25	642.9754
C11orf20	2.0380
CXorf48	1.0190
HIST1H2AC	5618.1378
KIAA0895L	243.0264
LOC144776	0.0000
ATP6V1E1	6685.5178
HECW2	79.9898
AASDHPPT	302.6366
GARS	2754.8083
SPDEF	16206.3431
WDR91	300.5986
SKA1	190.0395
C5	73.3665
SNORA55	0.0000
SNORD114-23	0.0000
SUN1	1153.9931
COIL	611.8966
HERC2	654.6937
ZNF474	3.0569
MIB1	338.3009
PP14571	26.4934
FAM45A	118.2015
PAG1	45.8540
MMD2	0.0000
TMEM84	26.4934
ZNF276	485.3293
?	0.0000
IRAK4	388.2308
MUT	548.2104
ISL2	1.0190
CRBN	468.0729
KILLIN	25.4745
GYS2	0.0000
DHRS3	1307.3494
CALM3	8427.9710
PPP1R3G	18.8511
RICTOR	213.9855
LRRC46	409.1199
EXTL1	208.8906
KRT75	0.0000
PPP1CC	2220.3541
LOC440461	11.2088
PTK2B	435.1038
SLC10A3	901.7959
C5orf45	681.5641
OR52D1	0.0000
ARRB2	884.9828
PIWIL3	0.0000
FNDC3B	753.0251
TTPAL	377.5315
SF3A1	2221.8826
HSD3B2	0.0000
LOC100130933	0.5095
PSTPIP1	75.4044
C7orf50	4118.7110
C21orf33	3564.3867
TMBIM6	25358.2983
GNRHR2	158.2626
GJB3	0.0000
APLN	105.4643
OR1S1	0.0000
TSPAN11	30.5694
RASSF4	291.9373
RPS6KB2	1149.9172
ZNF285	67.7621
RPS13	9943.1920
ALG13	213.4760
KCNMB2	0.0000
ZNF727	0.0000
CCDC64	504.3943
KRTAP6-2	0.0000
C19orf47	576.7418
STK16	1221.7552
GTF2IRD2	381.0979
BCHE	9.6803
NAT9	1523.3728
TCAP	17.8321
LCE4A	0.0000
MAGEC2	0.0000
FBXW9	815.5598
HTATIP2	1329.7669
ZBTB8A	270.5388
KIAA0947	404.0250
OR2A14	0.0000
CCL18	137.5621
ZHX3	519.6790
ELOVL1	1741.9437
PBX2	901.7959
C4orf44	1.5285
ATAD3A	1355.2414
HNF4A	0.0000
ZNF330	439.1797
CHPF2	1901.4138
COL6A6	0.0000
RBL2	449.2421
DOC2B	0.5095
DPYS	1.0190
HINT3	336.7724
FAM81B	0.5095
SEC63	1067.8894
ZBTB7B	2860.2726
FBF1	236.3521
XPO4	314.3549
TRIM23	170.6789
SYT7	1689.4663
EPS15L1	768.3098
TGFB3	906.8908
DDX46	598.6499
LOC440563	1.0190
MAP2K1	942.1475
STK33	1.5285
ANKRD13D	678.1302
CDKN3	372.4366
SBNO2	1197.2997
STARD7	3172.7729
FAM109A	600.6878
OR5D14	0.0000
SLED1	1.5285
PLXNA4	79.4803
KPNA3	270.0293
PRR23B	0.0000
TMEM185A	270.5388
ZPBP	0.0000
CIITA	103.4263
SAP30BP	2683.9893
OR4N4	0.0000
SC5DL	259.8395
C17orf56	723.2862
MEAF6	944.5930
UBL7	3364.1574
STK4	267.9913
UBR4	1964.5905
MGC26647	0.0000
SAPS2	2212.7118
AKR7A2	3244.9370
KRTAP5-3	0.0000
CES3	229.2702
SENP5	444.2746
SRGAP2	886.0018
YY1AP1	2966.7558
FLJ42393	0.0000
RAMP1	87.1227
C13orf39	0.0000
PIPOX	7.6423
BTF3L4	652.6557
VANGL1	333.2060
LTK	8.6613
HYAL4	0.0000
LEUTX	0.0000
BIRC7	4.0759
ILF3	4432.0469
ZNF252	314.3549
CXorf58	1.0190
HAGHL	759.6485
UCP3	8.1518
PYCR1	7884.8554
C22orf9	3174.1179
GAS8	910.8037
POU6F2	0.0000
OCIAD1	2529.1046
EIF3M	3015.5445
CLEC11A	1291.5552
PDZD11	935.9317
NPPB	0.0000
SNORA74B	1.0190
LOC284661	0.0000
PPEF2	0.0000
WIPF1	315.8833
ADAMTS17	16.3037
DHRS13	1635.3738
LSR	3720.2904
CERKL	34.2122
EPHA4	27.0029
ADAMTS2	144.6949
C5orf40	0.0000
PRMT3	147.2424
MRPL41	2158.1964
PRODH2	0.0000
UCHL1	162.0176
ATOH1	0.0000
GCC1	740.2879
FCRL2	0.0000
KIAA1024	5.0949
SOX8	14.7752
CDR2	346.9622
ZNF547	54.3625
SERPINB7	0.5095
C9orf79	0.0000
GEM	174.2453
NRAS	304.1651
C7orf63	7.6423
FAM69B	513.1830
MXD4	1625.7802
TBCE	650.8470
PLXNB3	526.1954
PLRG1	617.5010
FAM47E	8.9212
RPS11	46006.8781
SPAM1	0.0000
TADA1	272.5767
EFCAB4A	807.5404
CENPT	780.5375
GOSR1	1242.6442
ZCCHC3	413.7053
OR1K1	0.0000
PUS1	758.1200
EDIL3	0.0000
C12orf32	344.9242
LDHD	620.0484
NCRNA00094	346.1725
HOXA5	7.6423
SMCR5	0.0000
NMBR	0.0000
TIMM50	2420.5834
ABCB5	1.5285
FLT3	64.1956
INO80	428.9899
LY6G6E	0.0000
HLA-DQB2	101.3884
SP4	17.3226
ZNF780B	153.3563
ISG20	3347.8538
GTDC1	140.6190
PRNP	775.4426
SUN5	0.0000
LOC285593	0.0000
RHO	0.0000
CDY1B	0.0000
DEFA1B	0.0000
RTL1	0.0000
CCS	951.7259
NEBL	2338.0461
RTN4R	630.2382
GPHA2	0.0000
THSD7A	8.1518
MTIF3	1318.0487
CHAF1A	844.7332
SPOCD1	841.1667
JRK	284.2950
SKA3	206.3992
PRB4	0.0000
FAM185A	176.2833
KRAS	303.6556
ACADSB	752.5156
C9orf45	12.2277
OR6A2	0.0000
DLX3	6.1139
C13orf29	74.3854
KDELR3	1438.7976
SPHK1	810.1949
FTSJD2	931.3463
RPS27	3359.0625
ZNF304	128.9008
FAM83H	2328.3658
IGSF21	67.2526
CSGALNACT1	78.9708
ZNF675	63.6862
EPX	0.0000
MID1	28.5314
SNORD124	0.0000
RBM15	90.1796
CHCHD1	956.3113
AHSP	0.0000
NKX6-3	0.0000
DEPDC1	104.4453
CALML6	6.1139
SRPK2	998.0894
KCNJ8	273.0862
ETFDH	332.1870
C1orf173	0.0000
OR5AU1	0.0000
SLC25A2	4.0759
AP3M2	349.0001
PGAM2	27.5124
SLC38A10	6476.1177
TSPAN8	24.4555
CPNE5	92.7270
RGS10	610.3681
BACE2	1038.8486
C18orf21	458.0308
ALKBH1	386.1928
C21orf62	0.5095
SNORD115-13	0.0000
RBP3	0.0000
PFKFB4	258.8205
CGB	0.0000
C6orf103	0.0000
HIST1H2BG	0.0000
FSD1	0.5095
PPP1R9A	331.6775
N4BP2	9.6803
ZNRF2	48.9110
AICDA	0.5095
HELZ	490.6381
LRP11	758.1200
ANKRD20B	2.5474
YKT6	2982.0405
SNORA2A	0.0000
S100A7A	0.5095
PLIN2	1249.7771
SLC10A7	54.5153
NRBP1	2839.3835
SNORD116-11	0.0000
GPR75	0.0000
EPB41L4A	52.9869
PBXIP1	4545.6630
PRR19	145.1382
MAGEA6	2.0380
ODZ2	1.5285
GSR	474.3345
RPS6	40266.9724
MRPL2	1185.5815
MOBKL1B	272.0673
DRD2	0.0000
OR1G1	0.0000
MT1E	1943.7014
OTUD7B	834.0339
REXO2	705.6426
C2CD4D	48.4015
LOC100129034	540.3286
MRPL54	2302.3819
SFTA2	0.5095
SFRS9	3919.5007
ZSCAN5B	0.0000
DEFB132	0.0000
MERTK	55.0248
GSTK1	5865.2401
U2AF1L4	234.2224
LOC285194	0.0000
PRR22	41.7781
TFF1	69895.3000
OR1E1	0.0000
ZFP42	0.0000
MAPK1	1702.2035
ZNF554	197.6818
C4orf29	33.1168
NPS	0.0000
FNDC4	223.1563
LFNG	6299.8344
HOXC8	126.3533
SGK2	3.0569
PDE12	470.7681
LOC729375	29.4383
LOC254559	0.0000
PPIAL4G	45.8540
HIST1H3F	0.0000
FAM71C	0.0000
PCDHGB2	0.0000
FCGR2B	112.5971
ART1	0.0000
OSR1	7.6423
GNL3	1683.8619
GGT3P	28.0219
SYNGAP1	104.9548
FAM134A	3863.4569
AQP9	22.9270
FAM54A	56.5533
EIF3J	1381.7348
F2RL2	66.2336
C14orf4	1041.9055
PCNAP1	0.0000
BCMO1	0.0000
IRF4	29.0409
B3GNT9	229.8764
C6orf226	688.8294
STAU1	1542.2239
ZBTB34	77.4424
AMAC1L3	0.0000
VPS39	1945.7394
DPH1	535.1726
MAP4K5	281.2381
OR6C4	0.0000
STAMBP	692.9054
PRTFDC1	27.5124
PRKAR1A	5567.1889
SULT1C3	0.0000
EMCN	279.2001
JHDM1D	114.1256
DLEU7	1.0190
ZNF434	185.9636
HCRTR1	0.0000
PCDHB13	23.9460
FRMD1	5.6044
HIST1H2BH	0.5095
ADH5	1248.7581
MYOM3	29.5504
OPTN	2491.9119
WBP1	3469.0613
FCAMR	0.0000
FAM196B	0.0000
PPP2R2C	383.1359
COL4A3BP	456.5024
PNMT	0.5095
FUBP3	240.4789
METTL6	261.3680
VWA3B	0.0000
RPSA	15051.3310
PDE3A	0.0000
HUS1B	12.2277
PGM5P2	0.0000
TRPV4	37.7022
PYCR2	3190.9311
WDR7	293.4658
NRK	5.6044
NUDT16P1	125.8438
SPANXN3	0.0000
TSN	1923.8314
ODF1	0.0000
WHSC1L1	403.0060
LMBR1	427.9710
C7orf11	707.1711
RSL24D1	2269.7746
MYL9	6884.2186
SHH	0.0000
SSR4	12813.6543
TACR2	73.8759
CCNE1	180.3592
CCDC9	963.9536
STAT5B	1281.3654
THUMPD2	218.5709
GDF9	42.2876
ANKS4B	0.0000
SLC25A24	144.6949
CD14	3160.8712
AMPD3	161.5081
CES1	330.6585
RBM47	1269.6472
CSNK1G3	357.6614
SLC18A3	0.0000
NUP50	922.1755
VPS18	1692.0138
ANKHD1	1350.2840
LYPLA2P1	92.7270
NSMCE4A	546.1725
SLCO2A1	395.3636
OR9Q1	0.0000
RHD	3.6072
ARHGEF6	164.0555
LOC339047	344.4147
ATR	384.6644
SNORD59A	0.0000
CASP7	269.0103
ZNF791	20.3796
RSPH3	160.9986
POU5F1	0.5095
SLC26A10	6.6234
FAM173B	383.6454
NDST3	30.5694
EIF3H	7807.4131
KCNT2	0.5095
PLD1	51.9679
RBM19	695.4528
UGGT2	225.1942
TP53BP1	617.5010
FAM154A	2.0380
SAA1	7747.8028
TPM4	6494.4593
LOC285780	0.5095
LATS1	10.6993
FXYD2	5.6044
FTHL17	0.0000
FANCL	290.4547
ANKRD20A3	8.1518
NGDN	952.7449
CCDC138	7.6423
TMEM160	551.2674
ANKRD49	105.9738
SSPN	209.9096
SERPINA9	22.4175
H1FOO	0.0000
PEPD	1267.0997
C21orf70	1031.7157
STAMBPL1	26.4934
LILRP2	0.0000
OR14I1	0.0000
NHLRC2	21.9080
PTEN	1170.2968
CELF1	527.8308
ATM	162.0176
HNF1A	18.8511
SLC34A2	2.5474
TXNDC2	0.5095
LOC158572	19.3606
ZNF423	69.8000
SCLY	377.5315
ZNF431	49.9299
EGFR	6.1139
C16orf54	20.3796
RPF2	490.6381
HHIPL2	242.5169
CCNB1	964.4631
RIMS1	48.4015
COQ10A	186.4731
SNAPIN	1151.9552
GTF2H5	1052.6048
RASGRP4	14.2657
OR5V1	0.0000
PRSS38	0.0000
TBC1D26	0.0000
YIPF4	566.5520
P4HB	57051.0763
ADAM30	0.0000
CAT	803.4645
GLS2	783.0850
RAC1	5999.7453
FAM9C	0.5095
NXN	330.1490
FSTL4	680.1681
ZNF8	115.9088
PDE11A	34.6453
PKD2L1	7.6423
GPR123	0.0000
GRIK1	0.0000
CASR	0.0000
GNG13	28.0219
ARF1	18859.7631
FAM104B	201.7577
PLA2G2A	798.3696
MMP21	0.0000
ETV4	18.8511
SNX32	0.0000
LCORL	40.5961
H2BFWT	0.0000
ZNF397OS	135.0401
HSPC157	141.1285
WNK4	8.1518
LDHB	1974.7803
IL7R	1.0190
WFDC6	0.0000
OR1L3	0.0000
APC	200.2293
CALML3	10.1898
C5orf4	546.6820
NUP107	446.8221
KRTAP19-4	0.0000
GCHFR	1678.2575
EBNA1BP2	1856.5788
HHIP	0.5095
SURF2	572.1564
C10orf96	0.0000
RAB3GAP1	566.5520
OR2A2	0.0000
DCHS1	351.0381
PCMT1	1129.0281
APC2	5.6299
PSMB10	2924.9777
AAAS	1385.3012
RBMS2	479.2511
RTN2	2692.1411
GPR89C	223.6658
SLC46A3	468.2206
ELAVL2	8.1518
VPS53	415.7432
C3orf45	55.7279
OR52B6	0.0000
NEK6	575.2133
RNASE13	0.0000
ABCA7	360.2089
FAF2	1430.1363
ANTXRL	0.0000
CBL	134.5052
GAGE1	0.0000
PGD	3542.9882
ZNF605	50.4394
SEPT2	4336.2629
RBP2	0.0000
PPP1R8	492.1666
POMT1	711.7565
C17orf80	458.5403
OSGEP	652.1462
ZNF630	49.9299
RGS7BP	0.0000
FBRS	1762.8328
LUZP2	0.0000
HSPG2	4981.8316
OR2T34	0.0000
IVD	2350.7833
PADI3	0.0000
TRIM62	293.4658
HOXD4	6.6234
CHMP1B	1000.1274
GOLGA2P3	0.0000
MMP12	16.3037
STAG3L4	141.1285
C3orf75	1314.9917
PURG	0.0000
IFIT1	1129.5376
GEMIN4	502.8659
MEIS3P1	150.2993
CACNA1G	7.6423
MRC1	98.8409
C20orf173	0.0000
FAM126B	170.6789
CDK11B	888.5441
CD47	229.2702
RAB7L1	352.5666
SNRNP25	1834.6707
IL20RA	19.8701
HCG9	0.0000
ZNF492	0.5095
DAZL	0.5095
ACYP1	211.9475
CPB2	0.0000
HECTD3	715.3229
UGCG	22.4175
CREBZF	387.7213
PPFIA1	261.8673
SNHG5	2417.5264
KIF12	1512.1641
KIAA0090	883.9638
NVL	688.3200
FAM174B	1791.3642
GZMM	32.6073
ZSCAN2	560.4382
C11orf59	2800.1528
TRPM5	0.0000
SIGLEC14	6.1139
TAF1L	0.0000
DOLK	701.0572
GPT2	1206.9800
POTEE	1.0190
ISM1	13.2467
USH2A	1.0190
HP	361.2279
XYLT2	2582.6009
IFI44	248.6307
NPTX2	15.2847
HSD17B1	262.3207
TTC5	170.6789
BDKRB2	259.3300
RPL5	12386.1928
DDX50	400.9680
SLCO1B1	0.0000
KTELC1	417.7812
C16orf93	49.4205
ITFG2	189.5300
IQCG	294.4848
FAM78A	148.2614
THEM5	0.0000
AK1	2383.3907
ITGAX	265.4439
SGK196	1.5285
NANOS2	0.5095
AIG1	874.2835
CD200R1L	0.0000
NKAPL	4.0759
OR13C3	0.0000
LENG8	727.9073
BCO2	1.5285
ITPRIP	292.9563
SAP30L	824.8631
WDR4	581.3272
ANO1	401.4775
C20orf27	2734.4287
NFKB2	1215.6413
PRSS48	0.0000
STX6	1029.9987
LPHN2	121.7679
ETFB	7161.3807
SRPK3	22.0150
KIAA1826	135.5241
PPP2R2B	3.0569
ZBTB32	8.1518
COQ4	978.7288
COPZ1	8798.8791
NKX2-3	0.0000
PDE4C	6.6234
ZNF250	110.2535
MORC4	260.3490
CDO1	60.6292
NPHP4	121.2584
MAST1	82.0278
TERF2IP	2121.0037
NLRP4	0.0000
PGAM1	3403.3881
MRPL16	578.7798
TAC3	0.0000
TPH1	0.0000
DGKK	0.0000
NANOS1	140.6190
BNIP3	562.4761
ERN2	1.0190
C6orf222	0.0000
GAGE8	0.0000
SCIN	1023.0544
DNAH5	68.2716
NOL8	297.5417
OR1L6	0.0000
BAHCC1	112.5971
TDRD12	0.0000
CYP4Z1	4.5854
WDFY2	140.1095
RBM39	2553.0506
LOC100132707	27.7519
SLC22A15	57.5723
FAM46C	137.5621
MIDN	4262.8964
RGS21	0.0000
GPIHBP1	205.3242
LIG3	1370.0166
UBL4A	2719.1441
CWC27	377.5315
LOC283392	9.2982
MEST	782.0660
IQGAP2	244.0453
SLC29A1	3372.8187
LIPI	0.0000
BIRC5	1710.4063
SMARCAL1	858.9989
ASB7	214.4950
KLHL29	16.8131
MYL7	0.0000
PLEKHJ1	3180.7413
PLA2G5	33.6263
ZNF789	70.3095
PABPC5	3.5664
SSB	2353.7180
TBRG1	343.9052
ANKRD42	184.9446
PAWR	299.5797
CNTNAP2	3.5664
RXRG	28.0219
CEACAM4	0.5095
PTPRT	4.5854
FANCG	584.3842
GPA33	1.0190
PHOX2B	0.0000
VKORC1	4245.5738
KIF19	17.3226
C8orf83	547.7009
YEATS2	318.4257
BAG5	1078.5887
CNTNAP1	146.2234
C13orf35	0.0000
PNO1	423.3856
TIGD3	51.9679
ZKSCAN4	98.3314
ZFYVE27	367.8512
UBB	17189.6574
OR5K2	0.0000
SDCCAG8	394.3447
MYSM1	1.5285
ZNF286A	84.5752
C6orf106	2575.4681
PAPL	0.0000
BCL8	0.5095
CHCHD6	762.1959
THBS2	1541.7144
PTBP1	5234.4924
C21orf119	355.1140
CBS	300.0892
LRTOMT	274.9917
SPEF2	133.9957
SORD	1500.9553
IL5RA	1.0190
C14orf165	0.0000
PCP4L1	9.1708
ZBTB24	194.6249
TMSL3	15738.6320
CEP78	173.7358
PLEKHA7	80.4993
RIPK2	325.5636
AQP4	2.0380
PIK3R1	270.5388
CTTNBP2	2.0380
MRPS9	983.3142
TBX20	0.0000
DFFA	83.5562
EPGN	0.0000
POLR1B	362.7563
ALDH3B2	22.4175
YBX2	2817.4755
FBXL5	1596.2298
MC1R	583.8747
ZMYM2	776.9711
BIRC2	325.0541
COX11	771.7692
WHSC1	776.9711
TSPAN3	7297.4143
PLOD1	4618.5199
FIP1L1	537.7353
SNORD58A	0.0000
TBC1D13	378.0410
HIGD1B	26.4934
HAPLN1	0.0000
NXF2B	0.0000
ZBTB26	21.3985
SLC4A10	3.0569
INPP4A	277.1621
ZBBX	0.0000
CCHCR1	1656.3495
INSL5	0.0000
TRIP13	363.7753
FAM165B	504.3943
ERMN	41.7781
OTP	0.0000
INSM2	0.0000
OR8H2	0.0000
C8orf33	1265.5713
S100A10	3314.2275
R3HDM2	532.4163
LOC116437	0.0000
SLITRK4	4.5854
NEUROD6	0.0000
OR2G3	0.0000
C9orf100	253.1397
ZDHHC6	366.3635
GRAMD3	138.0716
HMGA1	3401.7934
MBL2	0.5095
TMEM14C	3439.5618
TRAF7	2681.6915
SNORD114-18	0.0000
EIF3K	9809.7058
LZIC	243.5359
SIKE1	262.8964
KCNJ1	0.0000
GPR31	0.0000
PLA2G4A	8.1518
FAM7A3	0.0000
POLR2A	4383.1359
OPLAH	916.0616
SLC5A6	1113.2238
BTBD1	1544.7714
SNORD102	0.0000
PRPF38B	313.3359
PARVA	858.9989
NEIL3	29.0409
PNP	1855.0503
UBE2V1	2970.8317
TMEM50B	933.8938
PSG11	0.0000
C16orf5	1060.2471
CDH19	0.0000
TRIT1	195.6439
SPRYD5	0.0000
LOC729020	10.6993
TMEM136	291.4278
THNSL2	669.4689
SCARNA5	0.0000
CYP4F22	7.1328
KRTAP4-8	0.0000
CAV1	1216.1508
GLIPR1	181.4138
EHD1	1059.7376
SERPINA6	1192.2048
PLDN	645.0134
ANXA2P1	95.2745
HOMER3	1721.5641
OR2AT4	0.0000
RILP	182.9066
C6orf142	0.0000
EMP1	926.2514
KPTN	315.3738
TIFA	101.8978
NCRNA00162	0.0000
LOC441046	34.6453
LRRC19	1.0190
IGJ	159.9796
CACNB2	289.8994
MS4A14	22.9270
ZNF845	149.7898
CELF3	22.9270
CTLA4	5.0949
ARL14	0.0000
C20orf103	430.0089
CACNG7	0.0000
C19orf46	1529.4867
LANCL1	877.3405
PCDH1	908.4193
LOC154761	106.6463
HSPB8	417.2717
PCDHGA2	0.0000
FDFT1	2471.5323
SEPT7L	0.0000
IPO9	1741.9437
LYRM1	531.9068
KCTD8	0.0000
TTC7B	219.0804
BZW2	1903.9613
SNRNP70	7200.6114
ALOX5AP	358.1709
SMUG1	1488.7276
RAB19	4.0759
WDR13	1375.1115
PLAC8	4.0759
CYLC2	0.0000
NHEJ1	271.0483
TMEM52	4.0759
PHC1	163.1537
ALOX12	1.5285
GFRA3	1.0190
CDCA5	1360.3363
SYPL2	7.1328
TCF25	4084.5752
SEL1L	2379.8242
DEFA4	0.0000
CEP164	308.7505
ZBTB45	614.9535
VAT1	12622.0864
FGF12	36.1737
KHK	1149.3873
ADIPOR2	4068.2716
BATF2	75.4044
GLRA4	0.0000
POMT2	454.9739
PIGK	346.4527
PPP1R16A	1128.0448
CHIC2	119.2205
CD7	123.8059
STMN1	5063.3040
ANKAR	16.3037
C3orf36	5.6044
ZNF471	2.0380
HCN2	33.1168
HAUS2	307.7315
MTMR14	1697.6181
METT5D1	130.4292
RHBDD3	890.5872
SCGB1D4	0.0000
CPAMD8	29.5504
HTR3B	0.0000
EBI3	31.0788
HIGD1C	0.0000
ANKRD53	12.2277
TMEM215	0.0000
HBS1L	339.8293
OR2A9P	62.6672
NCRNA00219	481.9768
CBX1	2231.5629
LTBR	1554.4517
MSL1	1962.5525
SLC22A6	0.0000
RAB40B	289.8994
C19orf40	81.0088
MGAT3	90.1796
NKX6-1	0.0000
ZNF704	3.5664
TTTY19	0.0000
TTTY17A	0.0000
SERPINF2	127.8818
HDAC3	1961.0241
LIPE	1790.3452
GAP43	1.5285
CA2	21.9080
RAGE	99.8599
DPH2	387.2118
REG1P	0.0000
ACTR10	1412.3042
C19orf50	2284.5497
GLB1L3	0.0000
ATP11B	48.4015
CCDC66	122.7054
OR10A2	0.0000
MARVELD1	810.1541
DAND5	8.6613
DDB1	3962.8073
ICA1L	129.4103
TMED7	967.5201
MCF2	27.5124
ADAM32	0.0000
DFFB	55.0248
PCDH7	61.1387
ZNF358	3402.8786
LOC100101266	11.2088
OSBPL1A	292.9563
MYF6	0.5095
NAIP	3.0569
SNORD114-22	0.0000
ADAM3A	0.0000
BTN1A1	0.0000
TMEM97	1440.6063
TUBB2C	8106.9927
WFDC9	0.0000
DEF6	888.0397
COL6A2	19148.6435
WDHD1	155.9037
KCNK12	35.1548
